review,rating
Over het algemeen geen klachten.1 puntje echter:Als je op de begin pagina kijkt welke restaurants aangesloten en open zijn staat er bij elk restaurant altijd dat ze geopend zijn. Ik bestelde dus op een gegeven moment iets bij een restaurant en kreeg pas te zien dat het restaurant op die dag gesloten was toen ik wilde betalen. Had dus veel dingen voor niks ingevuld.Is echter maar 1x gebeurt van de vele keren dat ik er al gebruik van heb gemaakt.,4
Lekker eten en snel,4
zie boven en daarom geef ik in zijn totaal de cijfer 9 voor U bedrijf,4
"Goede, betrouwbare site. Geeft in een overzicht alle (bestel)restaurants in mijn omgeving weer waarbij beoordelingen geplaatst zijn om tot een juiste keuze te komen.",5
konden bestelling niet doorgeven aanrestaurant? Die wel voor ons bereikbaar was? Twee keer eten betaald dus en thuisbezorgd kan pas binnen 10 werkdagen terugbetalen. WAT? Ik moet VOORAF betalen. Ben hier heel erg verkeerd over. Bah wat een waardeloze bende.,1
Vaker besteld via Thuisbezorgd.nl en dit keer zelfs een nieuw adresje geprobeerd.,5
Altijd een snellere levering dan verwacht.Duidelijk overzicht in de balk van mijn bestelling.Eten waar ik bestel via thuisbezorgd.nl is altijd erg lekker en verzorgd!,5
We hebben hier voor het eerst iets besteld en het was heerlijk. Werd binnen 20 minuten bezorgd en was goed warm en precies wat we besteld hadden. Assortiment mag wel wat ruimer. Maar echt voor herhaling vatbaar.,5
Eten was zeer goed,5
De site werkt gewoon goed met een enorm aanbod (misschien is het aanbod zelfs iets te groot). De bestelling wordt snel doorgezet een je krijgt direct een bevestiging per mail.,4
"Prima website, makkelijk zoeken op restaurant of postcode, lekker eten. En als er eens een probleem is, klantenservice is aardig en efficient, snel opgelost",5
"Perfect! Als je even geen zin om te koken heb, pak je maar even je iPhone.",5
"Mijn ervaringen met Thuisbezorgd zijn uitstekend.Echter, als een bedrijf doet wat het belooft, moet je dan in superlatieven uitbarsten?",5
"Dit keer was het slordig gebracht en te weinig!De saus lag naast dembakjes in plaats van erin en de friet was erg weinig, zelfs 1 bakje zeer weinig nog minder dan de helft van het bakje was gevuld.Frikadellen speciaal lagen op elkaar en dus onder de saus.Bereklauw waren de uien verbrandDus kortom niet goed!",3
Het zal zeker niet de laatste keer zijn dat ik eten online besteld heb. Precies op het door mij gevraagde tijdstip werd mijn bestelling bezorgd. Het was ook nog eens goed warm. Het is aan te bevelen.,4
"Zonder sla besteld, krijg met sla. Met kaas besteld, krijg zonder kaas. En als je dan belt krijg je het gevoel alsof je iemand bent die gewoon op die manier extra eten wilt krijgen....Jammer, want zo zijn de bazen van dit restaurant echt niet, weet ik uit ervaring.Dus volgende keer weer gewoon ff langs:-) want het eten was Prima!!",3
Bestellen is makkelijk en alles klopt. Zoekfunctie matig. Meer variatie in ook kwalitatief goed aanbod lijkt me fijn.,4
"Zondag eten besteld via Thuisbezorgd omdat we geen zin hadden om te koken, heerlijk Surinaams besteld, was lekker en snel bezorgd. Gaan we vaker doen.",5
Dan heb je voor 2 dagen vlees!,5
"Ik heb ook ervaring met just eat, ben net overgestapt naar thuisbezorgd. Vind dit beter, simpel maar duidelijk. Optijd bezorgd. Top!",5
"Fijn dat er de mogelijkheid is om eten te kunnen bestellen en te laten bezorgen, zeker wanneer je ergens woont waar niet zoveel te krijgen is.. Je haalt andere ""keukens"" letterlijk in huis. En iedereen verdient het zo nu en dan om het zich eens makkelijk te maken toch? Betalen kan via de site dus ook wanneer je geen contant geld in huis hebt is bestellen mogelijk. Je ontvangt meteen een bevestiging per email zowel van de betaling als de bestelling. Kortom ik ben zeer tevreden!",5
Snelle afwikkeling om wat eten in huis te krijgen. Zeker uitproberen!,5
Eten was niet te vreten!serieus veelste drappige vulling echt ranzig!en de pizza bodum was aangebrand en net plastic of karton je tanden moeten van zwaar ijzer zijn wil je deze kunnen wegkrijgen!echt deze zaak mogen ze sluiten wat mij betrefd,1
Ik vindt jullie eten lekker,5
Zeer positief,5
"Thuisbezorgd.nl is een goeie site om een te bestellen zonder te hoeven bellen. Het is best handig als je geen contant geld hebt, want je betaalt via internet bankieren.",5
Wachttijd van 2 1/2 uur is lang,4
"Geeft om consumenten, biedt alternatieven zonder aan te sturen op eigen voorkeur.Komt over als neutrale bemiddelaar.",4
je moed gewoon bij thuisbezorg bestellen bevald uitstekend,5
"prima werk, zo houden",4
Ik kreeg een aardig grote bestelling echt heel snel bezorgd. Heerlijk gegeten maar helaas was een van de salades licht bevroren en een pizza miste een ingredient die ik wel had besteld.,4
Heerlijke puzza's en schotels. Goed warm en snel bezorgd,5
Heerlijk gegeten patat was goed! Kapsalon ook en het was allemaal goed warm dus top !,5
"ik ben zeer tevreden over het gaat met de bestelling ,ik pas het al meer als 2 jaar toe ,het is makkelijk en simpel ,en je bestelling komt goed aan .",5
"Supergoed dat je via deze site gewoon kan kiezen wat je wilt eten, wanneer, in types onderverdeeld, en nog nooit gezeik gehad met bestellingen!",5
De gehele bestelling snel en gloeiend heet bezorgdIn een woord geweldig,5
Voor de zoveelste keer besteld via thuisbezorgd.nl. Alles weer vlekkeloos verlopen en het eten van Sfinx in Steenwijk weer uitstekend. Een aanrader,5
Hoewel de bestelling goed was uitgevoerd kwamen de opmerkingen en de wijze van betalen niet over. Ik had een bestelling van 37 euro. Ik had aangegeven dat ik met 50 euro zou betalen. Ze had dus geen wissel geld bij zich. Ze moest dus nog een keer terug komen met het wisselgeld. Jammer.,4
Het eten van thai food amersfoort was prima,3
"We hadden eten besteld, wat erg makkelijk was via thuisbezorgd.nl, maar we moesten een uur en een kwartier wachten voordat het gebracht werd, dit was wel erg lang. Gelukkig hadden we daardoor allemaal heel veel honger en is alles schoon op gegaan. het was gelukkig ook nog lekker warm.",4
Gewoon doen wanneer je geen zin of tijd heb :D.,5
Voor t eerst opnieuw manier besteld en t was perfect en heerlijk,5
Heb je honger maar je wilt het makkelijk . Maar je weet niet wat . Bij thuisbezorg.nl keus zat en werkt zo fijn en makkelijk . En altijd gaat het goed zonder problemen .,5
Een hele goede prijs/kwaliteit verhouding.,4
voor de eerste keer besteld via thuisbezorgd.nldit ging zeer eenvoudig en snel.voor herhaling vatbaar.,5
het is goed en snel ik zal het zo weer doen,4
"Het is een prima concept, genoeg keuze qua restaurants. Snelle afhandeling.Mijn ervaring: gewoon gemakkelijk. Eet smakelijk",5
"Wij bestellen altijd via Thuisbezorgd.nl omdat het een overzichtelijke, gemakkelijke site is waar alle goede restaurants te vinden zijn, gewoon altijd bestellen bij Thuisbezorgd.nl dan gaat het altijd goed!!",5
Mega snelle bezorging van NY pizza! Mooie app om te beatellen,4
ben al jaren bij dominos pizas en erg tevreden,5
alles was in orde,5
Voor de tweede keer hier besteld goed eten en prima service binnen een half uur staat het voor de deur.Prima,4
"gemakkelijk en veel keuze op deze site, alleen jammer dat minder goede eetgelegenheden soms te lang erop blijven ook al zijn er meerdere slechte ervaringen.Het is maar een klein deel maar 1 keer je hoofd stoten is al vaak genoeg om het niet meer te doen via thuisbezorgd.",4
"Site werkt altijd , service verloopt prima",5
echt een snelle site om eten te bestellen waar dan ook waar je zit in nederland,4
Thuisbezorgd.nl is een goede site met een ruim aanbod aan bezorgrestaurants.De informatie over de restaurants is duidelijk en er is altijd een mogelijkheid omna de hand de bestelling te beoordelen. Ik vind het echt een makkelijke manier om eten te bestellen,4
Een gemak dient de mens. Eenvoudig bestellen en betalen. Er wordt op de afgesproken tijd geleverd. De maaltijd (spareribs) was erg lekker en op goede temperatuur.,5
"goed eten en blijft lekker warm duurt ook nooit zo lang,met andere woorden een aanrader voor een goeie eter.",5
"Prima site voor het snel bestellen van eten. Omdat het hele assortiment getoond wordt (kwa restaurants en menukaarten) is dit zelfs handiger dan direct telefonisch bestellen.Het samenstellen en bestellen van de bestelling werkt snel en intuïtief en vereist weinig voorkennis van de site, het gaat bijna vanzelf.De foutboodschappen als je iets fout doet zijn duidelijk en helder, zodat snel duidelijk is wat je moet doen.Ook handig zijn de beoordelingen bij de restaurants. Hoewel slechts een klein deel van de klanten deze invult (denk ik), geeft het wel een algemeen beeld van hoe goed of slecht de kwaliteit en de bezorging zijn.Bij veel goede beoordeling kan dit een aanleiding zijn om eens een nieuw restaurant te proberen.Als ik een verbeterpunt zou moeten noemen, dan zou het handig zijn als er bij pizza’s (waar van toepassing) een mogelijkheid zou zijn om ingredienten toe te voegen (zowel het ingredient en de prijs).Nu kan dat meestal alleen in de algemene “opmerkingen” box aan het einde van de bestelling, maar dat gaat vaak toch niet helemaal goed.",5
Heel handig alleen soms ontvangt de aangesloten eetzaal de bestelling niet omdat ze niet opletten of geen papier in de printer hebben,3
"Voor de eerste keer dat ik via de website thuisbezorgd.nl iets besteld hebt. De uiterlijk en de vormomgeving van de website zien er netjes en goed uit. Ook is het overzichtelijk, dus je raakt niet zeg maar verdwaald in al die regels.",4
Goede snelle service,5
"Voor mij was het de eerste keer dat ik via internet een maaltijd bestelde, en ik vond het een fijne, gemakkelijke manier om op zo n manier een keuze te maken.Dit ga ik zeker vaker doen, het eten werd ook tamelijk snel bezorgd.Kortom, ik ben tevreden!",5
Deze site doet wat ie hoort te doen,5
Ik vind het een hele handige manier om eten te bestellen.Perfect in 1 woord.Redelijke wachttijd en keurige bezorger. Top,5
"Heb besteld via thuisbezorgd.nl, het werd fijn snel bezorgd. Bij opmerkingen hadden we nog gevraagd om kruidenboter en stokbrood. Ik betaalde en gelijk ging de bezorger weer weg. Liep hem achterna en vroeg om de kruidenboter en stokbrood. Staat niet op ons menu, wroemm en weg was hij!",3
Duidelijk hoe te bestellen en éénmaal verzonden vlotte levering van het bestelde,4
Gaat altijd goed!,4
Het eten van de Wok to Go is echt heerlijk. En de bezorging supersnel. Binnen een half uurtje stond de bezorger op de stoep. Eten was ook nog super warm wat ik ook zeker een pluspunt vind. Soms bestel ik Pizza en dan is de pizza koud voor ik hem op heb. Maar m'n wokkie was tot de laatste hap nog warm en heerlijk!,5
Makkelijk eten vinden doormiddel van een postcode.,4
Ik heb voor de 1e keer online besteld en voor de 1e keer bij Greek to Go.Het eten was heerlijk warm en de smaak net beter. Ga zo door.Maar vooral de bezorging dient een compliment. Je krijg een smsje met de tijd van arriveren en dat kon niet beter. Ook een groot voordeel is dat je zelf mag bepalen hoe je gaat betalen. Zoveel mogelijkheden. Je hoeft de deur niet meer uit om eten te halen.Lekker op de bank blijven hangen en intussen uitzoeken wat je gaat eten.De bezorgers vergeet ik nooit om een goede fooi te geven want zij rijden door weer en wind om de klant naar hun zin te maken.CHAPEAU!!!!!!,4
"Bestelling via internet gedaan. Na een half uurtje werd mijn bestelling bezorgd, dus lekker snel. Goed warm. Heerlijk gegeten! Voor herhaling vatbaar.",4
"Aanrader!! Het gaat altijd goed met bestellen, altijd keurig een mailtje met de bestelling én een mailtje achteraf om je waardering te geven. Gewoon top!!",5
Zowel lekker (smaak) als makkelijk niet de deur uit,4
Dit is een geweldige app. Gebruiksvriendelijk en betrouwbaar.,5
"Bij Deli City is de bestelling normaal gesproken snel geleverd en smakelijk. Deze keer heb ik maar weinig van de mihoen gegeten omdat die aangebakken was. Een missertje, maar ik kan je ondanks dat Deli City wel aanraden. Ik hoop dat de volgende keer alles weer prima in orde is.",3
"Top, alles op tijd en warm eten",5
"Thuisbezorgd heeft heeeel veel soorten restaurants dat is goed, mis alleen nog een mexicaans restaurant",5
eten is prima. bezorging was een half uur te vroeg dat was minder.,4
Lekker makkelijk bestellen via thuisbezorgd.nl!,4
"Een aanrader als je even geen tijd hebt om te koken, lekker enniet al te duur.",4
de pizza was nog goed heet! en dat is altijd lekker natuurlijk,4
Schrijf alsof u naar een vriend schrijft.,5
Goede site en snelle bezorgeing,5
"Het eten is prima, alleen het bestellen op de site is nogal omslachtig. Vooral als het verzoek ik om het op rekening te doen. Dat is jammer.",4
Veel keus en overzichtelijk. Minpuntje is wel dat je pas bij de betaling zelf ziet dat er extra kosten zijn voor betalen met ideal of andere betaalwijze anders dan contant.,4
Eten was heerlijk en bestelling was snel gebracht. Dik tevreden.,4
Overzichtelijke site met voor elk wat wils.,5
Thuisbezorgd is goed maar het kan nog beter. Ik heb laaytste iets bezorgd dat was uitverkocht zo niet leverbaar. Ik heb dit pas uitgevonden als ze mij beld 10 minuten later na dat het betaling al van mij rekening af was. Is er niet iets dat als dit gebeurd de restaraunt kan het gelijk via de website door geeft aan de klant?,4
"Als je geen tijd of geen zin hebt om te koken, is het heel makkelijk om Online eten te bestellen. Met een paar makkelijke handelingen kan je zo uitkiezen wat je eten wilt. En het word ook heel snel gebracht.",5
Wederom lekker! En snel bezorgd.,4
jammer dat ook eerst de gebruikersvoorwaarden moeten worden geaccepteerd voordat je een mening mag geven ik vink dus aan dat ik het okee viind maar nee ik accepteer ze niet! en privacy? waarschijnlijk wordt ik wekelijks bestookt met reclame .,1
"snelle bezorging kreeg een sms en hij was al langs geweest,en het eten was lekker en veel",5
Die heeft warm gehouden en ook koude drankjes apart houden. Bezorger is ook vriendelijk :) volgende keer Miss weer bestel ik :D,5
Verder goed te woord gestaan aan telefoon en tijdens (zelf) afhalen. Bestellen via de app ging snel en goed. Zelf gebeld om te bevestigen; zelf afhalen 30 minuten na bestelling; thuisbezorgen zou een kwartier langer geduurd hebben.,4
Ik ben een groot fan van thuisbezorgd op de dagen dat ik geen zin heb om te koken of zin heb in iets nieuws. Ik kijk vaak naar het aantal sterren dat anderen bestellers geven en ik vind dit vaak een goede indicatie geven over de kwaliteit van het eten.,5
"Snel bezorgd, goed op temperatuur, heerlijke pizza's gegeten.",5
Rond uit slecht vlees was erg droog slecht van smaak en verschrikkelijke pita broodjes,1
"Wat een ideale uitkomst! Op je postcode begin je te zoeken, duidelijk staat er vermeld of het restaurant open is en of er nog acties en kortingen zijn. Tijdens het bestellen blijft je kassa duidelijk in beeld. Tijdens het afrekenen is het duidelijk waar je voor gaat en na afloop ontvang je alles helder op een rijtje. Wat mij betreft de uitkomst voor een avondje lui zijn en geen zin hebben om te koken.",5
"het eten was echt supersnel bezorgd, het frisdrank was ijskoud, en de patat lekker warm.ECHT EEN AANRADER",5
alltijde goed...,5
"VRIJDAG 12 JULI J.L. VIA THUISBEZORGD.NL EEN BESTELLING GEPLAATST BIJ PIZZERIA MARIA AAN DE ZWALUWENBURG TE DEVENTER, OMDAT WE GEEN ZIN HADDEN OM DE DEUR UIT TE GAAN.DE BESTELLING WAS ER OP TIJD,EN WAS GOED VAN SMAAK,ZELFS DE SALADE WAS NIET ZOALS WEL VAKER KURKDROOG.AL MET AL EEN AANRADER.WAT VERDER OOK ERG HANDIG IS VAN THUISBEZORGD.NL IS DAT JE ER OOK VIA IDEAL KUNT BETALEN,VOORAL OOK OMDAT JE OP WAT KLEINGELD NA MEESTAL GEEN CONTANT GELD IN HUIS HEBT.VERDER EEN ZEER OVERZICHTELIJKE SITE OOK WAT BETREFT DE OPENINGSTIJDEN VAN DE AANGESLOTEN RESTAURANTS.",5
"Zeer overzichtelijke site, bestellen gaat makkelijk. Klantvriendelijk en up to date.",4
"Na de bestelling binnen een half uur 2 prima pizza's geleverd gekregen. Warm, royale topping....Gewoon GOED! Zoals altijd.",5
het was de eerste keer dat we dat gedaan hadden.en we zijn helemaal tevreden en zullen dat zeker meer doen.moet je echt een keer doen super,4
"Supersnel en goed overgekomen. Warme en juiste pizza ontvangen,. ga ik zeker vaker doen!",5
"Heerlijke spareribs, lekker mals en goed van smaak! Ook lekkere bijgerechten en het stokbroodje is een aanrader!",4
Ik vind het een handige en duidelijke site/app.Werkt allemaal prima!!,4
"Bestelling pas na anderhalf uur ontvangen, de renault reparatie service was er zelfs eerder!",1
"Snelle bestelling, makkelijke website, snelle reactie, goede uitvoering, prima eten met ruime porties",5
"Ik heb voor het eerst via Thuisbezorgd besteld via de mail ,en kreeg een bevestigings mail dat het binnen een uur bezorgd zou worden . wat een verrassing dat het er na 20 minuten al was , super gemakkelijk.",5
"Was erg lekker, goed warm en na een half uur hadden we het eten al",5
"Snelle service, eten had wel iets warmer gemogen!",4
Helemaal top ga zo door team New York Pizza,5
Prima! Waarom meer dan 10 letters als dat niet nodig is?,5
prima!! Goed gegeten.,4
Sparibs was als gewoonlijk lekker maar voor het eerst biefstuk besteld en dat viel heel erg tegen echt jammer ik zal die nooit meer bestellen!!,3
Dan is Thuisbezorgd een perfecte website. Niet meer en niet minder. Dus profiteer en geniet !!!!,5
thuisbezorgen doen we bijna iedere weekje eten krijg je lekker warm en het is lekker op tijd ik vind het echt super,5
"Ik wil graag de nieuwsbrief ontvangen over nieuwe restaurants, maar als ik geabonneerd ben op de nieuwsbrief krijg ik na elke bestelling een mailtje met de vraag of ik een review wil schrijven op trustpilot.",1
Was heerlijk. Spareribs was goed heet en goed van smaak. Ben gek op de gegratineerde aardappeltjes. Tot volgende keer.,5
Prima op tijd bezorgt en lekker,4
Het eten was goed en veel en werd snel geleverd.,4
het eten is heerlijk de kapsalon vooralmaar er moet echt wat gebeuren aan het bezorgen dat duur echt gwn te langmijn gedult rakte bijna op want anderhalf uur wachten is telang,3
Goede bemiddeling van klant naar restaurant.Goed up to date met de nieuwere restaurants.,5
Het was heel goed op tijd en lekker,5
"Je kunt heel snel lekker en makkelijk eten bestellen.Ik weet wat ik wil en ben binnen een paar klikken klaar.Er komen steeds meer nieuwe restaurants bij, dus meer keuze!",5
Werkt erg goed alleen jammer dat je soms extra moet betalen voor ideal betalingen,3
"binnen half uur was het eten bezorgd,en was veel en warm",5
"Top site, duidelijk, eenvoudig,werkt perfect.",5
Goeie site niks op aan merken,4
Prima eten en snel bezorgd!,5
Super goed bedrijf!,5
Had toch altijd mijn twijfels over dit soort diensten maar het werkt perfect!,5
Heerlijk en de bezorging op tijd,4
"Handige site, makkelijk in gebruik. Betaalwijzen ook ideaal, geen gedoe meer met wisselgeld aan de deur, eten afleveren en klaar. Ook fijn dat er bezorgtijden zijn te selecteren, zo kan je al op tijd bestellen.",5
"1 keer een probleem, door TB goed opgelost!",5
Fijn zo snel je eten in huis enzonder veel moeite.,4
"Online eten besteldHet kwam thuis de saté menu box + de sjasliks menu box het viel allemaalwat tegen ,de Sate was niet lekker de saus was over de patat gegooid en dat van mijn vrouw ookDus bij elkaar een afknapper",2
Gewoon super en handig en snel.kan niet beter!,5
mooi optijd en goed,5
"Het 'volgen' werkt niet echt. De bestelling was al aan huis, terwijl volgens Thuisbezorgd de bestelling nog in de keuken werd afgehandeld.",4
Bestellen bij thuisbezorgd.nl gaat snel en simpel. Je krijgt je bestelling 99% van de gevallen op tijd aangeleverd. Wel vind ik de prijs kwaliteitsverhouding soms te wensen over laten. Vooral bij de grill restaurants is het vlees droog en de frietjes erg slap. Daarentegen is het bij de chinees/Indische restaurants heel goed voor een betaalbare prijs.,3
"Heerlijk eenvoudig zoeken naar aangesloten bedrijven, kinderlijk eenvoudig bestellen, makkelijk in te plannen en vervolgens ook nog eens keurig op tijd. Ik weet het wel voor in de toekomst; maak vaker gebruik van de dienst!Oh, en het volg-systeem is simpelweg briljant.Ga zo door, dan blijf ik bestellen!",5
"Heb voor de tweede keer een pizza besteld bij la lanterna;kan het aanbevelen, snelle service en keurige bezorger.But most of all the Pizza Funga was heerlijk,",4
"Super handig overzicht van restaurants in de buurt, door de beoordeling van de klanten over het restaurant kun je goed inschatten wat te verwachten. Als er een probleem is met je bestelling probeer ik dat via thuisbezorgd.nl te regelen, zodat zij ook op de hoogte zijn van het hele traject rond de bestelling. Ze zijn klantvriendelijk en behulpzaam.",5
"De maaltijd van de vegetarische Indiër was heerlijk. Duurde even voor het er was maar het was de moeite zeker waard. V catering is heerlijk. Jammer dat we er niet kunnen eten en dat het alleen bezorgd kan maar ja, gelukkig kon dit nu.",4
Zeker doen het is super.,5
"Als je geen zin hebt om te koken en je wilt lekker wat bestellen, thuisbezorgd.nl. Zo goed als alle redelijk goede restaurantjes en eettentjes staan hierop, mét een revieuw van andere gasten dus kun je ook nog even eerst kijken wat een ander ervan vind! Je krijgt een email ter bevestiging als je besteld hebt. Ow en je kunt via de site ook nog eens met de pin betalen dus zelfs als je geen cash in huis hebt kun je eten. Echt een aanrader!",5
Ze waren er erg snel en t was ook nog warm,5
Echt de moeite waard om eens te kijken als je geen zin hebt om de deur uit te gaan en toch lekker wil eten. 9 van de 10 keer kei goed.,5
"stipt op tijd, goede kwaliteit eten en op de juiste temperatuur, goed verzorgd!",5
Is gewoon een aanrader!!!!!!,5
Twee keer eten besteld en was prima. Niks over te klagen.,5
nog nooit problemen gehad alles verloopt vlekkeloos,5
"Nu wel de goede beoordeling voor JULLIE site!Prima site, goed overzichtelijk, ruim aanbod!",4
"Makkelijk , gebruiksvoorwaarden vriendelijk",5
"Ik had nog nooit via internet eten besteld maar ik moet zeggen het eten was bijzonder goed, kwam op tijd, was goed warm en de portie waren ruim.",5
Weinig op aan te merken..,4
Wat is die zaak achteruit gegaan.Een agressief mannetje dat tegen de portiek deur stond te trappen.Nog agressiever gedrag toen ik er wat van zei.En op zn teentjes getrapt als ik daar niet onder indruk van ben.Net zo min als van het eten(droog.te kruidig en champignons op de pizza waren zo groot als knikkers. .,1
Was erg lekker. Pannenkoek was nog goed warm. Ja een aanrader,5
Ik ben tevreden met het eten.,5
niets te klagen!,4
heb bijna 45 min moeten wachten op men friet men honger was bijna over heb ik normaal nooit als ik bij 6 gehuchten bestel,2
"zeer gebruiksvriendelijke site, voor als je snel iets wilt eten, komt mij als chauffeusse handig uit.",4
Ik maak regelmatig gebruik van thuisbezorg.nl. ik vind zeker een goede aanvulling op de hedendaags gebruik van de keuken.,4
makkelijke site,4
Als ik alleen ben bestel ik vaak via thuisbezorgd.nl . De bestellingen zijn snel bezorgd en vaak goed warm. Bij sommige restaurants zijn helaas de bezorgkosten wat hoog maar verder ben ik zeer tevreden over deze manier van bestellen!,4
Vaak komen bestellingen niet aan erg vervelend en pas nog bestelde ik iets kreeg het verkeerde geleverd en vervolgens valt er geen contact op te nemen met het restaurant erg irritant,3
"Perfect geregeld. Soms kom je wel een restaurant tegen waar het eten tegenvalt of die heel lang doet over de bezorging, maar diekun je dan beoordelen. Intussen heel wat lekkererestaurants afgegaan met een goeie service en bezorgtijd. Erg handig om onderweg naar huis alvast de bestelling via de app te doen.",5
Dit is een prima bedrijf. Aan te bevelen dus.,5
pattat was slap drinken was te waterig kip was niet te eten veel te zoutig en te sterk gekruid!!! jammer,1
simpel en prima,5
Zeer gebruiksvriendelijke site met veel aanbod,4
De bestelling werd gelijk verwerkt en op tijd bezorgt. Het zag er smakelijk en goed uit en dat was het ook.,5
Zeker een aanrader. Eten is heerlijk waar voor je geld!,5
"Het was weer heerlijk,Alles netjes in de doos , met servetje en de rest.",5
"Pizza wordt altijd snel bezorgd, is gewoon lekker.",4
"snel en handig, geen fratsen en poespas, gewoon plain and simple.",5
Beslist aan te bevelen met een zeer uitgebreide keuze aan restaurants om bij te bestellen.,4
Diverse restaurants. Makkelijk en snel. Super!,5
het eten (yufka) was lekker ze hadden de saus er al vast overheen gedaan (had ik gevraagd) perfect!! volgende keer weer,4
Snelle levering tijdens spitsuur. Prima.,4
"Het is altijd optijd, warm, en nog lekker ook!.Wij bestelen altijd bij grill & lounge!, geen ander bestel restaurant voor ons🍲🍝👍!",5
"uiteraard kan je altijd blijven verbeteren op de onlinedienst maar ik moet toegeven dat ik niet zou weten hoe.en helaas blijf je altijd ook nog afhankelijk van de uiteindelijke bezorgdienst met zijn product en klant omgaat, thuisbezorgd.nl kan wat dat betreft alleen juist handelen en aansturen tot verbetering als wij ""klanten"" de juiste feedback geven.",5
Goed pizza erste in nederland,5
ia allemaal prima in orde,5
Eten was op tijd en erg lekker. Beste Griek in den haag. Echte aanrader...,4
"Ik bestel bij voorkeur mijn eten aan huis bij Thuisbezorgd.nl. Alleen nog maar goede ervaringen, snel en goed eten in huis en veel keuze in restaurants. Alhoewel Mexicaans via Taco Mundo de absolute favoriet is.",5
Verliep vlekkeloos. Alleen jammer van die euro transactie kosten bij Ideal..Leker gegeten van Spidi Gouda.,4
Ze wAren heerlijkEn letten goed op met bijzonderheden.,4
"de kip was oud hard en droog , helaas",3
ik geef en goede beoordeling,4
"Goede ervaring! Goed eten, snel bezorgd!",4
"Je vind er van alles wat, er komen steeds meer eetgelegenheden bij. Het is snel, makkelijk, overzichtelijk. Je krijgt een sms als je bestelling onderweg is. Ik zal zeker weer bestellen bij Thuisbezorgd.nl",5
Goed gegeten.,4
Super zonder dat je naar buiten moet om eten te halen en of om te pinnen kan je heerlijk thuis eten.,5
Ik bestel hier bijna altijd en de bestelling komt altijd erg snel.,5
"Echt een aanrader, snelle bezorgen en in Hoogkerk is het eten zelf nog warm/heet.En niet te vergeten, heerlijk eten.",5
"Hey Pizza company, vandaag weer supersnel bezorgd en lekker gegeten.",5
Goede pizza's en rijk belegd.,4
de pizza's waren lekker en op tijd. voor herhaling vatbaar.,5
"Het was een gemakkelijke manier om iets uit te zoeken en je hoeft niet te bellen, met het risico op (spraakmisverstanden. Verder werd het ook nog eens snel bezorgd.",5
"Ik zou thuisbezorgd.nl aan een ieder wllen aanbevelen, een grote keuze aan mogelijkheden en gemakkelijk om door te navigeren.",5
"Thuisbezorgd is echt handig, vooral als u ergens bent waar u ook bent",5
"heb niets aan te merken, goed easy order with no nonsens",5
"Altijd de goede tijden van de restaurants, nooit problemen bij bestellen. Enige na deel is dat als je via ideal betaald je 1 euro moet bij betalen en dat zie je pas als je je bank heb gekozen en gaat betalen. Dat zouden ze eigenlijk wel van te voren mogen laten weten en of je daar mee akkoord gaat, dat doen ze helaas niet. Maar voor de rest is de website een echte aanrader",4
"Het eten was goed, lekker warm en ruim voldoende. Het eten kwam binnen een uur en de witte wijn was een aangename verrassing! Ga zo door.",5
"De bezorging liet meer dan 90 min op zich wachten en toen het er eenmaal was bleek dat de bezorger onvoldoende wisselgeld bij zich had, terwijl er keurig bij de bestelling was aangegeven met welk bedrag er zou worden betaald. Bij Jeffreys betaal je 3 euro bezorgkosten en vervolgens zit je bijna 2 uur te wachten en dan wordt je gedwongen om fooi te geven omdat de bezorger dus niet genoeg terug had. Als het eten dan ook nog is hopeloos slecht is dan voel je je genaaid! De temperatuur van alle artikelen, vlees, patat en sla was alsof het een uur in een plastic zak had gezeten. Patat vochtig, te koud, week en slap. Vlees nat en te koud. De salade warm.",2
"Eten prima, levering prima, kortom, aanrader .",5
prima site makkelijk en duidelijk gemak dient de mens!,5
"Deze week voor het eerst geprobeerd, werkte perfect",5
Lekker eten bij domino's! Lekkere smaakvolle pizza's en dan die cheesebites er bij! Super lekker,4
"Het duurde alleen een beetje lang, maar de pizza's waren wel heerlijk warm.",4
Alles was goedDe bezorging en het eten,5
Makkelijk als je ergens lang staat te wachten,5
"Al tijden maak ik gebruik van thuisbezorgd,nlIk ben uiterst tevreden met deze dienst ,dus raad ik het al mijn vriendenen vriendinnen ,kennissen etc aan.",5
Goed eten. Niets op aan te merken. Op tijd bezorgd.,4
Domino's pizza Den Helder via de web site besteld. Binnen 25 minuten stond de bezorger met de pizza's voor de deur. Prijs/kwaliteit verhouding zeker niet verkeerd.,4
"De vorige keer was alles naar wens. Nu was het eten ook heerlijk, prima op temperatuur en mooi op tijd.Alleen hadden we bami besteld bij de babi bangang , maar kregen nasi. Onze dochter vind dat niet zo lekker, dus dat was het enige min puntje ervan.mvg, Gea",4
op zich wel goede uitvinding als je trek heb is dit erg makkelijk,4
het is fantastische om dit te kunnen doen als je geen tijd of wat anders kan tussen komen om lekker te kunnen eten,4
"De restaurants waar ik bestel, leveren vaak goed eten en ook op tijd. Daar ben ik tevreden over.",4
"levering binnen 10 minuten, zowel pizza als pasta erg lekker.",5
"Ik raad Thuisbezorgd.nl IEDEREEN aan die er de voorkeur aan geeft om iets lekkers te bestellen, thuis vanaf de Personal Computer.",5
het eten was heet en snel in huis,4
